X.,Title,Notes,Tags,Text.Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners.On.Base,Outs,Count,Pitch.Result,Pitch.Type,Velocity..MPH.,BIP.Type,BIP.Result,Non.BIP.Result
"Jensen, C. VS Migueles, E.",University of Utah vs Stanford University,,,00:00:05.7,,"Jensen, C.","Migueles, E.",T5,4-5,1B,1,2-2,Foul,Fastball,0,"","","",
"Jensen, C. VS Migueles, E.",University of Utah vs Stanford University,,,00:00:14.6,,"Jensen, C.","Migueles, E.",T5,4-5,1B,1,2-2,BIP,Fastball,0,Fly Ball,Home Run,"",
"Jensen, C. VS Deveaux, I.",University of Utah vs Stanford University,,,00:00:05.4,,"Jensen, C.","Deveaux, I.",T5,6-5, - ,1,0-0,Foul,Fastball,0,"","","",
"Jensen, C. VS Deveaux, I.",University of Utah vs Stanford University,,,00:00:05.2,,"Jensen, C.","Deveaux, I.",T5,6-5, - ,1,0-1,Foul,Fastball,0,"","","",
"Jensen, C. VS Deveaux, I.",University of Utah vs Stanford University,,,00:00:05.5,,"Jensen, C.","Deveaux, I.",T5,6-5, - ,1,0-2,Ball,Slider,0,"","","",
"Jensen, C. VS Deveaux, I.",University of Utah vs Stanford University,,,00:00:06.2,,"Jensen, C.","Deveaux, I.",T5,6-5, - ,1,1-2,Strike Taken,Slider,0,"","",Strikeout,
"Jensen, C. VS Tom, R.",University of Utah vs Stanford University,,,00:00:05.6,,"Jensen, C.","Tom, R.",T5,6-5, - ,2,0-0,Ball,Fastball,0,"","","",
"Jensen, C. VS Tom, R.",University of Utah vs Stanford University,,,00:00:07.4,,"Jensen, C.","Tom, R.",T5,6-5, - ,2,1-0,Foul,Fastball,0,"","","",
"Jensen, C. VS Tom, R.",University of Utah vs Stanford University,,,00:00:05.5,,"Jensen, C.","Tom, R.",T5,6-5, - ,2,1-1,Ball,Slider,0,"","","",
"Jensen, C. VS Tom, R.",University of Utah vs Stanford University,,,00:00:05.8,,"Jensen, C.","Tom, R.",T5,6-5, - ,2,2-1,Ball,Fastball,0,"","","",
"Jensen, C. VS Tom, R.",University of Utah vs Stanford University,,,00:00:11.8,,"Jensen, C.","Tom, R.",T5,6-5, - ,2,3-1,BIP,Fastball,0,Fly Ball,Single,"",
"Jensen, C. VS Anderson, C.",University of Utah vs Stanford University,,,00:00:09.2,,"Jensen, C.","Anderson, C.",T5,6-5,1B,2,0-0,BIP,Slider,0,Fly Ball,Flyout,"",
"Jensen, C. VS Kramer, S.",University of Utah vs Stanford University,,,00:00:10.4,,"Jensen, C.","Kramer, S.",T6,6-6, - ,0,0-0,BIP,Fastball,0,Fly Ball,Flyout,"",
"Jensen, C. VS Richardson, M.",University of Utah vs Stanford University,,,00:00:05.5,,"Jensen, C.","Richardson, M.",T6,6-6, - ,1,0-0,Ball,Fastball,0,"","","",
"Jensen, C. VS Richardson, M.",University of Utah vs Stanford University,,,00:00:05.7,,"Jensen, C.","Richardson, M.",T6,6-6, - ,1,1-0,Foul,Fastball,0,"","","",
"Jensen, C. VS Richardson, M.",University of Utah vs Stanford University,,,00:00:08.9,,"Jensen, C.","Richardson, M.",T6,6-6, - ,1,1-1,BIP,Fastball,0,Ground Ball,Groundout,"",
"Jensen, C. VS Fernlund, C.",University of Utah vs Stanford University,,,00:00:05.5,,"Jensen, C.","Fernlund, C.",T6,6-6, - ,2,0-0,Ball,Fastball,0,"","","",
"Jensen, C. VS Fernlund, C.",University of Utah vs Stanford University,,,00:00:08.9,,"Jensen, C.","Fernlund, C.",T6,6-6, - ,2,1-0,BIP,Fastball,0,Ground Ball,Groundout,"",
"Jensen, C. VS Todd, A.",University of Texas vs Stanford University,,,00:00:07.6,,"Jensen, C.","Todd, A.",T3,1-0,2B,1,0-0,BIP,Fastball,86,Bunt Ground Ball,Sacrifice Bunt,"",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.2,,"Jensen, C.","Zubia, Z.",T3,1-0,3B,2,0-0,Ball,Fastball,86,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Zubia, Z.",T3,1-0,3B,2,1-0,Ball,Slider,81,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Zubia, Z.",T3,1-0,3B,2,2-0,Ball,Fastball,87,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.3,,"Jensen, C.","Zubia, Z.",T3,1-0,3B,2,3-0,Ball,Fastball,85,"","",Walk,
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.3,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,0-0,Strike Taken,Fastball,87,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,0-1,Ball,Changeup,82,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,1-1,Ball,Fastball,87,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.8,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,2-1,Foul,Fastball,85,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,2-2,Ball,Slider,76,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:08.1,,"Jensen, C.","Reynolds, R.",T3,1-0,1B-3B,2,3-2,BIP,Fastball,86,Ground Ball,Groundout,"",
"Jensen, C. VS Shaw, T.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Shaw, T.",T4,1-0, - ,0,0-0,Ball,Fastball,88,"","","",
"Jensen, C. VS Shaw, T.",University of Texas vs Stanford University,,,00:00:09.3,,"Jensen, C.","Shaw, T.",T4,1-0, - ,0,1-0,BIP,Fastball,84,Fly Ball,Flyout,"",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:05.3,,"Jensen, C.","Hibbeler, M.",T4,1-0, - ,1,0-0,Strike Taken,Fastball,89,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:05.6,,"Jensen, C.","Hibbeler, M.",T4,1-0, - ,1,0-1,Foul,Fastball,88,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Hibbeler, M.",T4,1-0, - ,1,0-2,Foul,Slider,80,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:08.1,,"Jensen, C.","Hibbeler, M.",T4,1-0, - ,1,0-2,BIP,Slider,81,Line Drive,Lineout,"",
"Jensen, C. VS Reagan, B.",University of Texas vs Stanford University,,,00:00:04.8,,"Jensen, C.","Reagan, B.",T4,1-0, - ,2,0-0,Strike Swinging,Fastball,87,"","","",
"Jensen, C. VS Reagan, B.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Reagan, B.",T4,1-0, - ,2,0-1,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Reagan, B.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Reagan, B.",T4,1-0, - ,2,0-2,Strike Swinging,Slider,80,"","",Strikeout,
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:04.8,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,0-0,Strike Swinging,Fastball,88,"","","",
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:05.0,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,0-1,Ball,Fastball,89,"","","",
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,1-1,Ball,Fastball,89,"","","",
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:05.0,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,2-1,Ball,Fastball,88,"","","",
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:05.7,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,3-1,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Peter, C.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Peter, C.",T5,1-0, - ,0,3-2,Strike Swinging,Fastball,89,"","",Strikeout,
"Jensen, C. VS Ellis, D.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Ellis, D.",T5,1-0, - ,1,0-0,Ball,Fastball,89,"","","",
"Jensen, C. VS Ellis, D.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Ellis, D.",T5,1-0, - ,1,1-0,Ball,Fastball,87,"","","",
"Jensen, C. VS Ellis, D.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Ellis, D.",T5,1-0, - ,1,2-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Ellis, D.",University of Texas vs Stanford University,,,00:00:05.6,,"Jensen, C.","Ellis, D.",T5,1-0, - ,1,2-1,Foul,Fastball,87,"","","",
"Jensen, C. VS Ellis, D.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Ellis, D.",T5,1-0, - ,1,2-2,Strike Taken,Fastball,86,"","",Strikeout,
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:05.4,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,0-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,0-1,Foul,Changeup,83,"","","",
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:04.8,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,0-2,Ball,Fastball,90,"","","",
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:05.7,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,1-2,Foul,Fastball,90,"","","",
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:06.1,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,1-2,Foul,Fastball,87,"","","",
"Jensen, C. VS Kennedy, E.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Kennedy, E.",T5,1-0, - ,2,1-2,Strike Swinging,Slider,80,"","",Strikeout,
"Jensen, C. VS Todd, A.",University of Texas vs Stanford University,,,00:00:12.3,,"Jensen, C.","Todd, A.",T6,1-2, - ,0,0-0,BIP,Slider,82,Popup,Popout,"",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Zubia, Z.",T6,1-2, - ,1,0-0,Strike Taken,Slider,83,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:04.8,,"Jensen, C.","Zubia, Z.",T6,1-2, - ,1,0-1,Strike Swinging,Slider,80,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.6,,"Jensen, C.","Zubia, Z.",T6,1-2, - ,1,0-2,Foul,Fastball,86,"","","",
"Jensen, C. VS Zubia, Z.",University of Texas vs Stanford University,,,00:00:05.1,,"Jensen, C.","Zubia, Z.",T6,1-2, - ,1,0-2,Strike Swinging,Slider,83,"","",Strikeout,
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.3,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,0-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.4,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,0-1,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.2,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,0-2,Foul,Slider,79,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,0-2,Ball,Fastball,89,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,1-2,Ball,Fastball,88,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:04.9,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,2-2,Ball,Slider,80,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,3-2,Foul,Fastball,89,"","","",
"Jensen, C. VS Reynolds, R.",University of Texas vs Stanford University,,,00:00:05.2,,"Jensen, C.","Reynolds, R.",T6,1-2, - ,2,3-2,Ball,Fastball,89,"","",Walk,
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:05.5,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,0-0,Strike Taken,Fastball,85,"","","",
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:05.8,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,0-1,Strike Taken,Fastball,86,"","","",
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:05.9,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,0-2,Ball,Fastball,88,"","","",
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:05.7,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,1-2,Foul,Slider,80,"","","",
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:06.6,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,1-2,Ball,Fastball,86,"","","",
"Jensen, C. VS McCann, M.",University of Texas vs Stanford University,,,00:00:08.8,,"Jensen, C.","McCann, M.",T9,3-0,2B-3B,1,2-2,Strike Swinging,Slider,81,"","",Strikeout,
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:05.8,,"Jensen, C.","Hibbeler, M.",T9,3-0,2B-3B,2,0-0,Ball,Fastball,87,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:05.9,,"Jensen, C.","Hibbeler, M.",T9,3-0,2B-3B,2,1-0,Foul,Fastball,87,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:08.1,,"Jensen, C.","Hibbeler, M.",T9,3-0,2B-3B,2,1-1,Ball,Slider,83,"","","",
"Jensen, C. VS Hibbeler, M.",University of Texas vs Stanford University,,,00:00:08.5,,"Jensen, C.","Hibbeler, M.",T9,4-0,3B,2,2-1,BIP,Fastball,0,Ground Ball,Groundout,"",
"Jensen, C. VS Taormina, V.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Taormina, V.",T6,0-1,1B-2B,1,0-0,Ball,Fastball,88,"","","",
"Jensen, C. VS Taormina, V.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Taormina, V.",T6,0-1,1B-2B,1,1-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Taormina, V.",UNLV vs Stanford University,,,00:00:05.1,,"Jensen, C.","Taormina, V.",T6,0-1,1B-2B,1,1-1,Foul,Fastball,88,"","","",
"Jensen, C. VS Taormina, V.",UNLV vs Stanford University,,,00:00:05.2,,"Jensen, C.","Taormina, V.",T6,0-1,1B-2B,1,1-2,Ball,Slider,83,"","","",
"Jensen, C. VS Taormina, V.",UNLV vs Stanford University,,,00:00:05.9,,"Jensen, C.","Taormina, V.",T6,0-1,1B-2B,1,2-2,Strike Swinging,Fastball,87,"","",Strikeout,
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,0-0,Ball,Fastball,88,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:04.4,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,1-0,Ball,Fastball,88,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:04.9,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,2-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:05.6,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,2-1,Strike Swinging,Fastball,89,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:04.9,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,2-2,Ball,Fastball,87,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:05.6,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,3-2,Foul,Fastball,89,"","","",
"Jensen, C. VS Sharman, J.",UNLV vs Stanford University,,,00:00:06.4,,"Jensen, C.","Sharman, J.",T6,0-1,1B-2B,2,3-2,Ball,Fastball,88,"","",Walk,
"Jensen, C. VS Gamble, J.",UNLV vs Stanford University,,,00:00:04.9,,"Jensen, C.","Gamble, J.",T6,0-1,1B-2B-3B,2,0-0,Foul,Fastball,88,"","","",
"Jensen, C. VS Gamble, J.",UNLV vs Stanford University,,,00:00:04.9,,"Jensen, C.","Gamble, J.",T6,1-1,2B-3B,2,0-1,Ball,Slider,82,"","","",
"Jensen, C. VS Gamble, J.",UNLV vs Stanford University,,,00:00:10.9,,"Jensen, C.","Gamble, J.",T6,1-1,2B-3B,2,1-1,BIP,Fastball,88,Ground Ball,Groundout,"",
"Jensen, C. VS Stott, B.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Stott, B.",T7,1-1, - ,0,0-0,Ball,Fastball,90,"","","",
"Jensen, C. VS Stott, B.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Stott, B.",T7,1-1, - ,0,1-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Stott, B.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Stott, B.",T7,1-1, - ,0,1-1,Strike Taken,Fastball,91,"","","",
"Jensen, C. VS Stott, B.",UNLV vs Stanford University,,,00:00:12.7,,"Jensen, C.","Stott, B.",T7,1-1, - ,0,1-2,BIP,Changeup,80,Fly Ball,Flyout,"",
"Jensen, C. VS Johnson, D.",UNLV vs Stanford University,,,00:00:05.2,,"Jensen, C.","Johnson, D.",T7,1-1, - ,1,0-0,Ball,Fastball,89,"","","",
"Jensen, C. VS Johnson, D.",UNLV vs Stanford University,,,00:00:09.6,,"Jensen, C.","Johnson, D.",T7,1-1, - ,1,1-0,BIP,Fastball,89,Ground Ball,Groundout,"",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:04.7,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,0-0,Ball,Fastball,91,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:05.6,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,1-0,Strike Swinging,Fastball,89,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:04.4,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,1-1,Ball,Fastball,92,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:05.6,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,2-1,Foul,Fastball,90,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:04.8,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,2-2,Ball,Fastball,89,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:05.7,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,3-2,Foul,Fastball,90,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:04.9,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,3-2,Foul,Fastball,89,"","","",
"Jensen, C. VS Wold, J.",UNLV vs Stanford University,,,00:00:06.4,,"Jensen, C.","Wold, J.",T7,1-1, - ,2,3-2,Ball,Fastball,89,"","",Walk,
"Jensen, C. VS Bull, A.",Stanford University vs Grand Canyon University,,,00:00:06.1,,"Jensen, C.","Bull, A.",B8,10-3, - ,0,0-0,Ball,Fastball,86,"","","",
"Jensen, C. VS Bull, A.",Stanford University vs Grand Canyon University,,,00:00:06.2,,"Jensen, C.","Bull, A.",B8,10-3, - ,0,1-0,Ball,Fastball,88,"","","",
"Jensen, C. VS Bull, A.",Stanford University vs Grand Canyon University,,,00:00:05.8,,"Jensen, C.","Bull, A.",B8,10-3, - ,0,2-0,Strike Taken,Fastball,87,"","","",
"Jensen, C. VS Bull, A.",Stanford University vs Grand Canyon University,,,00:00:05.9,,"Jensen, C.","Bull, A.",B8,10-3, - ,0,2-1,Ball,Fastball,87,"","","",
"Jensen, C. VS Bull, A.",Stanford University vs Grand Canyon University,,,00:00:09.8,,"Jensen, C.","Bull, A.",B8,10-3, - ,0,3-1,BIP,Fastball,87,Line Drive,Lineout,"",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:06.1,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,0-0,Strike Taken,Fastball,88,"","","",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:05.7,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,0-1,Ball,Fastball,89,"","","",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:06.0,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,1-1,Ball,Fastball,89,"","","",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:05.9,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,2-1,Foul,Fastball,88,"","","",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:05.9,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,2-2,Ball,Fastball,89,"","","",
"Jensen, C. VS Bess, C.",Stanford University vs Grand Canyon University,,,00:00:07.7,,"Jensen, C.","Bess, C.",B8,10-3, - ,1,3-2,Ball,Fastball,88,"","",Walk,
"Jensen, C. VS Wyatt, T.",Stanford University vs Grand Canyon University,,,00:00:06.0,,"Jensen, C.","Wyatt, T.",B8,10-3,1B,1,0-0,Strike Taken,Fastball,89,"","","",
"Jensen, C. VS Wyatt, T.",Stanford University vs Grand Canyon University,,,00:00:06.2,,"Jensen, C.","Wyatt, T.",B8,10-3,1B,1,0-1,Strike Taken,Changeup,80,"","","",
"Jensen, C. VS Wyatt, T.",Stanford University vs Grand Canyon University,,,00:00:06.7,,"Jensen, C.","Wyatt, T.",B8,10-3,1B,1,0-2,Foul,Fastball,88,"","","",
"Jensen, C. VS Wyatt, T.",Stanford University vs Grand Canyon University,,,00:00:11.9,,"Jensen, C.","Wyatt, T.",B8,10-3,1B,1,0-2,BIP,Changeup,80,Line Drive,Lineout,"",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:06.9,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,0-0,Foul,Fastball,88,"","","",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:06.7,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,0-1,Strike Taken,Fastball,87,"","","",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:06.9,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,0-2,Ball,Slider,78,"","","",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:06.4,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,1-2,Ball,Fastball,88,"","","",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:05.9,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,2-2,Ball,Changeup,81,"","","",
"Jensen, C. VS Quiggle, K.",Stanford University vs Grand Canyon University,,,00:00:07.7,,"Jensen, C.","Quiggle, K.",B8,10-3,1B,2,3-2,Ball,Fastball,89,"","",Walk,
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:06.1,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,0-0,Foul,Fastball,86,"","","",
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:08.6,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,0-1,Ball,Fastball,86,"","","",
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:06.2,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,1-1,Ball,Slider,76,"","","",
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:06.7,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,2-1,Foul,Fastball,89,"","","",
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:07.4,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,2-2,Ball,Changeup,78,"","","",
"Jensen, C. VS Pavlica, P.",Stanford University vs Grand Canyon University,,,00:00:07.8,,"Jensen, C.","Pavlica, P.",B8,10-3,1B-2B,2,3-2,Ball,Slider,80,"","",Walk,
"Jensen, C. VS Hansen, N.",Stanford University vs Grand Canyon University,,,00:00:06.3,,"Jensen, C.","Hansen, N.",B8,10-3,1B-2B-3B,2,0-0,Strike Swinging,Changeup,81,"","","",
"Jensen, C. VS Hansen, N.",Stanford University vs Grand Canyon University,,,00:00:05.9,,"Jensen, C.","Hansen, N.",B8,10-3,1B-2B-3B,2,0-1,Ball,Fastball,87,"","","",
"Jensen, C. VS Hansen, N.",Stanford University vs Grand Canyon University,,,00:00:06.2,,"Jensen, C.","Hansen, N.",B8,10-3,1B-2B-3B,2,1-1,Ball,Changeup,81,"","","",
"Jensen, C. VS Hansen, N.",Stanford University vs Grand Canyon University,,,00:00:13.1,,"Jensen, C.","Hansen, N.",B8,10-3,1B-2B-3B,2,2-1,BIP,Fastball,86,Popup,Popout,"",
"Jensen, C. VS Croft, N.",Stanford University vs Wichita State University,,,00:00:04.7,,"Jensen, C.","Croft, N.",B6,4-4, - ,0,0-0,Strike Taken,Fastball,90,"","","",
"Jensen, C. VS Croft, N.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Croft, N.",B6,4-4, - ,0,0-1,Foul,Fastball,92,"","","",
"Jensen, C. VS Croft, N.",Stanford University vs Wichita State University,,,00:00:08.7,,"Jensen, C.","Croft, N.",B6,4-4, - ,0,0-2,Strike Swinging,Slider,83,"","",Strikeout,
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:05.1,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,0-0,Strike Swinging,Fastball,90,"","","",
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:04.8,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,0-1,Ball,Fastball,91,"","","",
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,1-1,Strike Swinging,Fastball,90,"","","",
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:05.4,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,1-2,Foul,Slider,82,"","","",
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:05.1,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,1-2,Foul,Fastball,91,"","","",
