#,Title,Notes,Tags,Text Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners On Base,Outs,Count,Pitch Result,Pitch Type,Velocity (MPH),BIP Type,BIP Result,Non-BIP Result
853,"Bloss, J. VS Makarewicz, A.",Georgetown University vs East Carolina University,,,00:00:11.9,,"Bloss, J.","Makarewicz, A.",B4,0-2,-,2,2-1,BIP,Fastball,94,Fly Ball,Home Run,""
854,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Bloss, J.","Wilcoxen, J.",B4,0-3,-,2,0-0,Ball,Slider,84,"","",""
855,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Wilcoxen, J.",B4,0-3,-,2,1-0,Strike Swinging,Curveball,0,"","",""
856,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Wilcoxen, J.",B4,0-3,-,2,1-1,Ball,Curveball,75,"","",""
857,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Wilcoxen, J.",B4,0-3,-,2,2-1,Ball,Fastball,95,"","",""
858,"Bloss, J. VS Wilcoxen, J.",Georgetown University vs East Carolina University,,,00:00:06.5,,"Bloss, J.","Wilcoxen, J.",B4,0-3,-,2,3-1,Ball,Fastball,94,"","",Walk
859,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:05.1,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,0-0,Ball,Fastball,92,"","",""
860,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:05.2,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,1-0,Strike Taken,Fastball,91,"","",""
861,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:05.0,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,1-1,Ball,Changeup,87,"","",""
862,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:06.1,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,2-1,Strike Swinging,Fastball,92,"","",""
863,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:06.8,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,2-2,Ball,Changeup,88,"","",""
864,"Bloss, J. VS Hoover, L.",Georgetown University vs East Carolina University,,,00:00:05.0,,"Bloss, J.","Hoover, L.",B4,0-3,1B,2,3-2,Ball,Fastball,92,"","",Walk
865,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:05.5,,"Bloss, J.","Nowak, L.",B4,0-3,1B-2B,2,0-0,Ball,Changeup,86,"","",""
866,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:05.3,,"Bloss, J.","Nowak, L.",B4,0-3,1B-2B,2,1-0,Strike Taken,Curveball,73,"","",""
867,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:05.3,,"Bloss, J.","Nowak, L.",B4,0-3,1B-2B,2,1-1,Strike Taken,Curveball,73,"","",""
868,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:06.4,,"Bloss, J.","Nowak, L.",B4,0-3,1B-2B,2,1-2,Ball,Fastball,93,"","",""
869,"Bloss, J. VS Nowak, L.",Georgetown University vs East Carolina University,,,00:00:10.1,,"Bloss, J.","Nowak, L.",B4,0-3,1B-2B,2,2-2,Strike Swinging,Slider,83,"","",Strikeout
870,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Ragsdale, J.",B1,1-0,-,0,0-0,Strike Taken,Fastball,96,"","",""
871,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Ragsdale, J.",B1,1-0,-,0,0-1,Strike Taken,Fastball,95,"","",""
872,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:04.8,,"Bloss, J.","Ragsdale, J.",B1,1-0,-,0,0-2,Ball,Fastball,95,"","",""
873,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:04.7,,"Bloss, J.","Ragsdale, J.",B1,1-0,-,0,1-2,Ball,Fastball,96,"","",""
874,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:06.2,,"Bloss, J.","Ragsdale, J.",B1,1-0,-,0,2-2,Strike Taken,Fastball,95,"","",Strikeout
875,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.2,,"Bloss, J.","Forney, N.",B1,1-0,-,1,0-0,Strike Taken,Slider,83,"","",""
876,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.0,,"Bloss, J.","Forney, N.",B1,1-0,-,1,0-1,Ball,Fastball,94,"","",""
877,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.6,,"Bloss, J.","Forney, N.",B1,1-0,-,1,1-1,Foul,Fastball,94,"","",""
878,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:11.2,,"Bloss, J.","Forney, N.",B1,1-0,-,1,1-2,BIP,Curveball,79,Ground Ball,Groundout,""
879,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.9,,"Bloss, J.","Field, J.",B1,1-0,-,2,0-0,Strike Swinging,Fastball,94,"","",""
880,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:06.3,,"Bloss, J.","Field, J.",B1,1-0,-,2,0-1,Foul,Fastball,96,"","",""
881,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.3,,"Bloss, J.","Field, J.",B1,1-0,-,2,0-2,Ball,Fastball,95,"","",""
882,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Field, J.",B1,1-0,-,2,1-2,Ball,Curveball,81,"","",""
883,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Field, J.",B1,1-0,-,2,2-2,Ball,Curveball,76,"","",""
884,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:06.3,,"Bloss, J.","Field, J.",B1,1-0,-,2,3-2,Ball,Slider,80,"","",Walk
885,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.8,,"Bloss, J.","Kemp, J.",B1,1-0,1B,2,0-0,Ball,Fastball,91,"","",""
886,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:09.8,,"Bloss, J.","Kemp, J.",B1,1-0,1B,2,1-0,BIP,Fastball,94,Line Drive,Single,""
887,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Bowman, P.",B1,1-0,1B-2B,2,0-0,Ball,Curveball,74,"","",""
888,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.3,,"Bloss, J.","Bowman, P.",B1,1-0,1B-2B,2,1-0,Ball,Fastball,92,"","",""
889,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Bowman, P.",B1,1-0,1B-2B,2,2-0,Foul,Fastball,91,"","",""
890,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.6,,"Bloss, J.","Bowman, P.",B1,1-0,1B-2B,2,2-1,Foul,Fastball,92,"","",""
891,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:06.6,,"Bloss, J.","Bowman, P.",B1,1-0,1B-2B,2,2-2,Strike Swinging,Fastball,92,"","",Strikeout
892,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:10.4,,"Bloss, J.","Jennings, W.",B2,2-0,-,0,0-0,BIP,Fastball,90,Ground Ball,Groundout,""
893,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Febo, A.",B2,2-0,-,1,0-0,Strike Taken,Fastball,90,"","",""
894,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.6,,"Bloss, J.","Febo, A.",B2,2-0,-,1,0-1,Foul,Fastball,92,"","",""
895,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:04.9,,"Bloss, J.","Febo, A.",B2,2-0,-,1,0-2,Ball,Fastball,94,"","",""
896,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Febo, A.",B2,2-0,-,1,1-2,Ball,Slider,82,"","",""
897,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:10.5,,"Bloss, J.","Febo, A.",B2,2-0,-,1,2-2,BIP,Fastball,91,Ground Ball,Groundout,""
898,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Shuhet, M.",B2,2-0,-,2,0-0,Strike Taken,Fastball,93,"","",""
899,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Shuhet, M.",B2,2-0,-,2,0-1,Ball,Fastball,93,"","",""
900,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:05.6,,"Bloss, J.","Shuhet, M.",B2,2-0,-,2,1-1,Foul,Fastball,93,"","",""
901,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:06.1,,"Bloss, J.","Shuhet, M.",B2,2-0,-,2,1-2,Strike Taken,Fastball,93,"","",Strikeout
902,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:05.6,,"Bloss, J.","Gonzalez, J.",B3,2-0,-,0,0-0,Strike Taken,Fastball,92,"","",""
903,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:05.8,,"Bloss, J.","Gonzalez, J.",B3,2-0,-,0,0-1,Strike Swinging,Fastball,92,"","",""
904,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:06.1,,"Bloss, J.","Gonzalez, J.",B3,2-0,-,0,0-2,Ball,Fastball,94,"","",""
905,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:08.1,,"Bloss, J.","Gonzalez, J.",B3,2-0,-,0,1-2,Strike Swinging,Fastball,95,"","",Strikeout
906,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Ragsdale, J.",B3,2-0,-,1,0-0,Strike Taken,Fastball,93,"","",""
907,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Ragsdale, J.",B3,2-0,-,1,0-1,Ball,Changeup,86,"","",""
908,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:07.9,,"Bloss, J.","Ragsdale, J.",B3,2-0,-,1,1-1,Foul,Fastball,93,"","",""
909,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Ragsdale, J.",B3,2-0,-,1,1-2,Foul,Fastball,93,"","",""
910,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.9,,"Bloss, J.","Ragsdale, J.",B3,2-0,-,1,1-2,Strike Taken,Curveball,75,"","",Strikeout
911,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Forney, N.",B3,2-0,-,2,0-0,Foul,Fastball,94,"","",""
912,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Forney, N.",B3,2-0,-,2,0-1,Strike Taken,Slider,83,"","",""
913,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:05.0,,"Bloss, J.","Forney, N.",B3,2-0,-,2,0-2,Ball,Fastball,93,"","",""
914,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:06.4,,"Bloss, J.","Forney, N.",B3,2-0,-,2,1-2,Foul,Curveball,74,"","",""
915,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:06.3,,"Bloss, J.","Forney, N.",B3,2-0,-,2,1-2,Strike Swinging,Fastball,95,"","",Strikeout
916,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Field, J.",B4,2-0,-,0,0-0,Ball,Fastball,92,"","",""
917,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.2,,"Bloss, J.","Field, J.",B4,2-0,-,0,1-0,Strike Taken,Fastball,92,"","",""
918,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:14.8,,"Bloss, J.","Field, J.",B4,2-0,-,0,1-1,BIP,Slider,82,Ground Ball,Field Error,""
919,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:04.9,,"Bloss, J.","Kemp, J.",B4,2-0,2B,0,0-0,Ball,Fastball,91,"","",""
920,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Kemp, J.",B4,2-0,2B,0,1-0,Foul,Fastball,91,"","",""
921,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Kemp, J.",B4,2-0,2B,0,1-1,Ball,Slider,81,"","",""
922,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.9,,"Bloss, J.","Kemp, J.",B4,2-0,2B,0,2-1,Strike Swinging,Fastball,90,"","",""
923,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:06.4,,"Bloss, J.","Kemp, J.",B4,2-0,2B,0,2-2,Strike Swinging,Fastball,91,"","",Strikeout
924,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Bowman, P.",B4,2-0,2B,1,0-0,Ball,Curveball,76,"","",""
925,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Bowman, P.",B4,2-0,2B,1,1-0,Strike Taken,Fastball,91,"","",""
926,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.3,,"Bloss, J.","Bowman, P.",B4,2-0,2B,1,1-1,Ball,Fastball,92,"","",""
927,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:12.8,,"Bloss, J.","Bowman, P.",B4,2-0,2B,1,2-1,BIP,Fastball,91,Popup,Popout,""
928,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:05.9,,"Bloss, J.","Jennings, W.",B4,2-0,2B,2,0-0,Foul,Fastball,92,"","",""
929,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:05.3,,"Bloss, J.","Jennings, W.",B4,2-0,2B,2,0-1,Strike Taken,Curveball,75,"","",""
930,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:04.6,,"Bloss, J.","Jennings, W.",B4,2-0,2B,2,0-2,Ball,Fastball,93,"","",""
931,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:07.8,,"Bloss, J.","Jennings, W.",B4,2-0,2B,2,1-2,Ball,Curveball,77,"","",""
932,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:05.8,,"Bloss, J.","Jennings, W.",B4,2-0,2B,2,2-2,Foul,Fastball,91,"","",""
933,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:04.7,,"Bloss, J.","Febo, A.",B5,7-0,-,0,0-0,Ball,Fastball,93,"","",""
934,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Febo, A.",B5,7-0,-,0,1-0,Strike Swinging,Fastball,91,"","",""
935,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Febo, A.",B5,7-0,-,0,1-1,Ball,Fastball,92,"","",""
936,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Febo, A.",B5,7-0,-,0,2-1,Strike Swinging,Fastball,92,"","",""
937,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.9,,"Bloss, J.","Febo, A.",B5,7-0,-,0,2-2,Strike Taken,Fastball,91,"","",Strikeout
938,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:05.2,,"Bloss, J.","Shuhet, M.",B5,7-0,-,1,0-0,Strike Taken,Slider,82,"","",""
939,"Bloss, J. VS Shuhet, M.",Georgetown University vs Iona College,,,00:00:12.2,,"Bloss, J.","Shuhet, M.",B5,7-0,-,1,0-1,BIP,Fastball,91,Popup,Popout,""
940,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:04.9,,"Bloss, J.","Gonzalez, J.",B5,7-0,-,2,0-0,Ball,Curveball,76,"","",""
941,"Bloss, J. VS Gonzalez, J.",Georgetown University vs Iona College,,,00:00:10.6,,"Bloss, J.","Gonzalez, J.",B5,7-0,-,2,1-0,BIP,Fastball,91,Popup,Popout,""
942,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:05.3,,"Bloss, J.","Ragsdale, J.",B6,10-0,-,0,0-0,Strike Taken,Fastball,90,"","",""
943,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:06.4,,"Bloss, J.","Ragsdale, J.",B6,10-0,-,0,0-1,Strike Swinging,Changeup,85,"","",""
944,"Bloss, J. VS Ragsdale, J.",Georgetown University vs Iona College,,,00:00:11.3,,"Bloss, J.","Ragsdale, J.",B6,10-0,-,0,0-2,BIP,Curveball,78,Line Drive,Single,""
945,"Bloss, J. VS Forney, N.",Georgetown University vs Iona College,,,00:00:10.9,,"Bloss, J.","Forney, N.",B6,10-0,1B,0,0-0,BIP,Slider,83,Ground Ball,Fielder's Choice - Out,""
946,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:04.9,,"Bloss, J.","Field, J.",B6,10-0,1B,1,0-0,Ball,Slider,81,"","",""
947,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:04.9,,"Bloss, J.","Field, J.",B6,10-0,1B,1,1-0,Ball,Curveball,78,"","",""
948,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Field, J.",B6,10-0,1B,1,2-0,Strike Taken,Fastball,89,"","",""
949,"Bloss, J. VS Field, J.",Georgetown University vs Iona College,,,00:00:13.7,,"Bloss, J.","Field, J.",B6,10-0,1B,1,2-1,BIP,Fastball,90,Fly Ball,Flyout,""
950,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Kemp, J.",B6,10-0,1B,2,0-0,Foul,Fastball,91,"","",""
951,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.4,,"Bloss, J.","Kemp, J.",B6,10-0,1B,2,0-1,Strike Taken,Curveball,74,"","",""
952,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:05.5,,"Bloss, J.","Kemp, J.",B6,10-0,1B,2,0-2,Foul,Fastball,91,"","",""
953,"Bloss, J. VS Kemp, J.",Georgetown University vs Iona College,,,00:00:06.5,,"Bloss, J.","Kemp, J.",B6,10-0,1B,2,0-2,Strike Swinging,Fastball,90,"","",Strikeout
954,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Bowman, P.",B7,10-0,-,0,0-0,Strike Taken,Slider,80,"","",""
955,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Bowman, P.",B7,10-0,-,0,0-1,Ball,Slider,81,"","",""
956,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:04.7,,"Bloss, J.","Bowman, P.",B7,10-0,-,0,1-1,Ball,Fastball,91,"","",""
957,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:06.3,,"Bloss, J.","Bowman, P.",B7,10-0,-,0,2-1,Foul,Fastball,91,"","",""
958,"Bloss, J. VS Bowman, P.",Georgetown University vs Iona College,,,00:00:10.4,,"Bloss, J.","Bowman, P.",B7,10-0,-,0,2-2,BIP,Fastball,93,Ground Ball,Groundout,""
959,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:05.1,,"Bloss, J.","Jennings, W.",B7,10-0,-,1,0-0,Strike Taken,Curveball,76,"","",""
960,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:05.2,,"Bloss, J.","Jennings, W.",B7,10-0,-,1,0-1,Ball,Changeup,85,"","",""
961,"Bloss, J. VS Jennings, W.",Georgetown University vs Iona College,,,00:00:11.5,,"Bloss, J.","Jennings, W.",B7,10-0,-,1,1-1,BIP,Fastball,91,Fly Ball,Flyout,""
962,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.0,,"Bloss, J.","Febo, A.",B7,10-0,-,2,0-0,Strike Taken,Fastball,92,"","",""
963,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.0,,"Bloss, J.","Febo, A.",B7,10-0,-,2,0-1,Ball,Curveball,75,"","",""
964,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:05.0,,"Bloss, J.","Febo, A.",B7,10-0,-,2,1-1,Ball,Slider,79,"","",""
965,"Bloss, J. VS Febo, A.",Georgetown University vs Iona College,,,00:00:11.3,,"Bloss, J.","Febo, A.",B7,10-0,-,2,2-1,BIP,Fastball,92,Ground Ball,Groundout,""
966,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,0-0,Strike Taken,Fastball,91,"","",""
967,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:05.6,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,0-1,Ball,Fastball,91,"","",""
968,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:07.6,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,1-1,Foul,Fastball,91,"","",""
969,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:05.7,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,1-2,Ball,Fastball,93,"","",""
970,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,2-2,Foul,Fastball,93,"","",""
971,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:10.6,,"Bloss, J.","Gorman, J.",T4,3-0,2B-3B,2,2-2,BIP,Slider,84,Ground Ball,Groundout,""
972,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:06.2,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,0-0,Strike Swinging,Fastball,92,"","",""
973,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,0-1,Strike Taken,Fastball,92,"","",""
974,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:06.0,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,0-2,Ball,Fastball,93,"","",""
975,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:06.3,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,1-2,Foul,Fastball,93,"","",""
976,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:05.0,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,1-2,Ball,Changeup,87,"","",""
977,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:06.4,,"Bloss, J.","Wetherington, J.",T5,3-1,-,0,2-2,Strike Taken,Slider,83,"","",Strikeout
978,"Bloss, J. VS Dragoo, J.",Presbyterian College vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Dragoo, J.",T5,3-1,-,1,0-0,Strike Taken,Fastball,92,"","",""
979,"Bloss, J. VS Dragoo, J.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Dragoo, J.",T5,3-1,-,1,0-1,Ball,Fastball,93,"","",""
980,"Bloss, J. VS Dragoo, J.",Presbyterian College vs Georgetown University,,,00:00:10.0,,"Bloss, J.","Dragoo, J.",T5,3-1,-,1,1-1,BIP,Fastball,93,Ground Ball,Single,""
981,"Bloss, J. VS Reeves, D.",Presbyterian College vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Reeves, D.",T5,3-1,1B,1,0-0,Ball,Fastball,90,"","",""
982,"Bloss, J. VS Reeves, D.",Presbyterian College vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Reeves, D.",T5,3-1,1B,1,1-0,Strike Swinging,Fastball,89,"","",""
983,"Bloss, J. VS Reeves, D.",Presbyterian College vs Georgetown University,,,00:00:06.3,,"Bloss, J.","Reeves, D.",T5,3-1,1B,1,1-1,Foul,Fastball,90,"","",""
984,"Bloss, J. VS Reeves, D.",Presbyterian College vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Reeves, D.",T5,3-1,1B,1,1-2,Ball,Fastball,90,"","",""
985,"Bloss, J. VS Reeves, D.",Presbyterian College vs Georgetown University,,,00:00:11.5,,"Bloss, J.","Reeves, D.",T5,3-1,1B,1,2-2,BIP,Slider,84,Fly Ball,Flyout,""
986,"Bloss, J. VS Randolph, J.",Presbyterian College vs Georgetown University,,,00:00:07.1,,"Bloss, J.","Randolph, J.",T5,3-1,1B,2,0-0,Strike Taken,Fastball,91,"","",""
987,"Bloss, J. VS Randolph, J.",Presbyterian College vs Georgetown University,,,00:00:05.6,,"Bloss, J.","Randolph, J.",T5,3-1,1B,2,0-1,Ball,Curveball,74,"","",""
988,"Bloss, J. VS Randolph, J.",Presbyterian College vs Georgetown University,,,00:00:05.4,,"Bloss, J.","Randolph, J.",T5,3-1,1B,2,1-1,Strike Swinging,Fastball,90,"","",""
989,"Bloss, J. VS Randolph, J.",Presbyterian College vs Georgetown University,,,00:00:07.1,,"Bloss, J.","Randolph, J.",T5,3-1,1B,2,1-2,Strike Taken,Fastball,93,"","",Strikeout
990,"Bloss, J. VS Fahr, B.",Presbyterian College vs Georgetown University,,,00:00:10.5,,"Bloss, J.","Fahr, B.",T6,3-1,-,0,0-0,Foul,Fastball,84,"","",""
991,"Bloss, J. VS Fahr, B.",Presbyterian College vs Georgetown University,,,00:00:10.7,,"Bloss, J.","Fahr, B.",T6,3-1,-,0,0-1,BIP,Curveball,72,Ground Ball,Groundout,""
992,"Bloss, J. VS Decker, K.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Decker, K.",T6,3-1,-,1,0-0,Ball,Fastball,91,"","",""
993,"Bloss, J. VS Decker, K.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Decker, K.",T6,3-1,-,1,1-0,Ball,Fastball,90,"","",""
994,"Bloss, J. VS Decker, K.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Decker, K.",T6,3-1,-,1,2-0,Ball,Fastball,91,"","",""
995,"Bloss, J. VS Decker, K.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Decker, K.",T6,3-1,-,1,3-0,Strike Taken,Fastball,91,"","",""
996,"Bloss, J. VS Decker, K.",Presbyterian College vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Decker, K.",T6,3-1,-,1,3-1,Ball,Fastball,91,"","",Walk
